WKT,LEVEL,h3_index,COMP_CAR_1,COMP_CAR_2,COMP_CAR_3,COMP_CAR_4,COMP_CAR_5,COMP_CAR_6,COMP_CAR_7
"POLYGON ((-3.66417992985027 40.433922546377,-3.66594353274973 40.4327066124262,-3.66547440999132 40.4308549917317,-3.66324179803873 40.4302193225176,-3.66147825173939 40.4314352275436,-3.66194726079192 40.4332868307074,-3.66417992985027 40.433922546377))",9,89390ca26a7ffff,0.492319556764549,2.78528495162566,-0.196526334004113,-0.856508838545188,-0.175769852593034,-0.674465047954146,-1.81861791008449
"POLYGON ((-3.66947064415447 40.4302745972885,-3.67123415265476 40.4290585161066,-3.670764897824 40.4272068651984,-3.66853224818886 40.4265713129903,-3.66676879626596 40.4277873652384,-3.66723793740023 40.4296389986274,-3.66947064415447 40.4302745972885))",9,89390ca26abffff,0.417016455483075,2.85408717904306,-0.131081828553603,-1.00825952877409,-0.0758194822444788,-0.509487557168549,-2.10643625779033
"POLYGON ((-3.66547440999132 40.4308549917317,-3.66723793740023 40.4296389986274,-3.66676879626596 40.4277873652384,-3.66453624141903 40.4271517424805,-3.66277277060131 40.4283677066564,-3.66324179803873 40.4302193225176,-3.66547440999132 40.4308549917317))",9,89390ca26afffff,0.46909750242191,2.82399255650151,-0.125958458265126,-0.94747462282505,-0.19085714565109,-0.65343922977608,-1.80096530250376
"POLYGON ((-3.67087843051888 40.435829504052,-3.67264207109555 40.4346134530854,-3.67217273928849 40.4327618100543,-3.66993988061843 40.4321262355051,-3.6681762966232 40.4333422575396,-3.66864551471599 40.4351938830543,-3.67087843051888 40.435829504052))",9,89390ca26b3ffff,0.433936842443218,2.83898940532047,-0.224047180332886,-0.927895095099823,-0.189636438113316,-0.562356367068138,-2.38895234366473
"POLYGON ((-3.6668818552213 40.4364098459318,-3.66864551471599 40.4351938830543,-3.6681762966232 40.4333422575396,-3.66594353274973 40.4327066124262,-3.66417992985027 40.433922546377,-3.66464903422847 40.4357741543667,-3.6668818552213 40.4364098459318))",9,89390ca26b7ffff,0.451616400843682,2.83130692662686,-0.20076375746541,-0.914737663653166,-0.205392014028812,-0.5634130559672,-2.20927205762099
"POLYGON ((-3.67217273928849 40.4327618100543,-3.6739363043613 40.4315456999366,-3.67346695419212 40.4296940442066,-3.67123415265476 40.4290585161066,-3.66947064415447 40.4302745972885,-3.66993988061843 40.4321262355051,-3.67217273928849 40.4327618100543))",9,89390ca26bbffff,0.402628475131856,2.84303854031835,-0.227198899988124,-0.994545159952162,-0.10772394762661,-0.612391002367443,-2.46352651636111
"POLYGON ((-3.68545633918484 40.4279514330534,-3.68721977186867 40.4267349995663,-3.6867500622553 40.4248832786675,-3.68451703365264 40.4242480087395,-3.68275365749104 40.4254644132709,-3.68322325340927 40.4273161166849,-3.68545633918484 40.4279514330534))",9,89390ca26c3ffff,0.434050762633389,2.99312207313916,-0.0280317304445737,-0.653922777501539,-0.0731834299260976,0.135982295434887,-2.05959693721213
"POLYGON ((-3.68145980174404 40.4285324620965,-3.68322325340927 40.4273161166849,-3.68275365749104 40.4254644132709,-3.68052072360247 40.4248290727607,-3.67875732847326 40.4260453892221,-3.67922681069601 40.4278970751428,-3.68145980174404 40.4285324620965))",9,89390ca26c7ffff,0.414884377150337,2.95351936196061,-0.154834019235263,-0.772659878869692,-0.0676868832321063,-0.20611487824534,-2.25833860698423
"POLYGON ((-3.6867500622553 40.4248832786675,-3.68851341943108 40.4236667860667,-3.68804369149151 40.4218150524983,-3.68581072006163 40.4211798290113,-3.68404741939914 40.4223962926528,-3.68451703365264 40.4242480087395,-3.6867500622553 40.4248832786675))",9,89390ca26cbffff,0.476263216364065,3.00300629033908,-0.0412255770747684,-0.928378945724597,-0.0898053253482477,0.238175163400788,-1.88044031071573
"POLYGON ((-3.68275365749104 40.4254644132709,-3.68451703365264 40.4242480087395,-3.68404741939914 40.4223962926528,-3.68181454266991 40.4217609985869,-3.68005122303541 40.4229773741645,-3.68052072360247 40.4248290727607,-3.68275365749104 40.4254644132709))",9,89390ca26cfffff,0.432160212747844,2.99704706431605,-0.021401848227595,-0.589970181865832,-0.000648032686208055,-0.0195089987912778,-2.17042531676588
"POLYGON ((-3.68815926813869 40.4304384334838,-3.68992275733985 40.4292219710391,-3.68945295235322 40.4273702453414,-3.68721977186867 40.4267349995663,-3.68545633918484 40.4279514330534,-3.68592603046763 40.4298031412721,-3.68815926813869 40.4304384334838))",9,89390ca26d3ffff,0.434435226957659,3.02526322249378,-0.0434974638627941,-0.922370819290905,-0.0122986649313365,0.163725457713205,-2.04288357099036
"POLYGON ((-3.68416252227126 40.4310195156359,-3.68592603046763 40.4298031412721,-3.68545633918484 40.4279514330534,-3.68322325340927 40.4273161166849,-3.68145980174404 40.4285324620965,-3.68192937932264 40.4303841528277,-3.68416252227126 40.4310195156359))",9,89390ca26d7ffff,0.425209919518556,3.00781465279251,-0.107584869571224,-0.751495870042878,-0.0700946417679446,0.0310289347832866,-2.28444765883643
"POLYGON ((-3.67746334006757 40.4291133324784,-3.67922681069601 40.4278970751428,-3.67875732847326 40.4260453892221,-3.6765244893173 40.4254099781379,-3.67476107523867 40.4266262065288,-3.67523044376558 40.4284778749475,-3.67746334006757 40.4291133324784))",9,89390ca2613ffff,0.394378725027195,2.87142083238836,-0.153301486116386,-0.818933361124089,-0.133447865611346,-0.388465565856131,-2.39409929196124
"POLYGON ((-3.6351306055487 40.4582887818051,-3.63689483110187 40.4570737028343,-3.63642640594645 40.4552222591292,-3.63419386900807 40.4545859119876,-3.63242970018641 40.455800962086,-3.63289801157101 40.4576523881972,-3.6351306055487 40.4582887818051))",9,89390ca25bbffff,1.10529007431233,1.72070298549344,-0.0160060979219797,0.0722179033778565,-0.732285145162091,-0.663053203987595,1.78961435664665
"POLYGON ((-3.6484169803996 40.453485198283,-3.65018107403795 40.4522697956956,-3.64971228914729 40.4504182864882,-3.64747952437857 40.4497821974321,-3.64571548742145 40.4509975711271,-3.64618415855125 40.4528490627693,-3.6484169803996 40.453485198283))",9,89390ca25c3ffff,0.958141562463665,1.95835233221516,-0.0431146573061814,-0.115996223685874,-0.507656538434602,-0.767037407975488,1.14170243457145
"POLYGON ((-3.64442004608976 40.4540643772352,-3.64618415855125 40.4528490627693,-3.64571548742145 40.4509975711271,-3.64348281759071 40.4503614115235,-3.64171876182423 40.4515766971024,-3.64218731919289 40.4534281711708,-3.64442004608976 40.4540643772352))",9,89390ca25c7ffff,1.05596447008515,1.82667817642216,0.113346514202119,0.0886225027960316,-0.790936988843199,-1.0413799824017,1.62858487843926
"POLYGON ((-3.64971228914729 40.4504182864882,-3.65147630727687 40.4492028246778,-3.65100750396599 40.4473513027085,-3.64877479627674 40.4467152601108,-3.64701083481946 40.4479306930252,-3.64747952437857 40.4497821974321,-3.64971228914729 40.4504182864882))",9,89390ca25cbffff,0.970587293594084,2.05296131885462,-0.0359590840214005,-0.10610579791365,-0.501298772439308,-0.686191066333082,1.30593232053386
"POLYGON ((-3.64571548742145 40.4509975711271,-3.64747952437857 40.4497821974321,-3.64701083481946 40.4479306930252,-3.64477822205475 40.447294579883,-3.6430142417837 40.4485099246875,-3.64348281759071 40.4503614115235,-3.64571548742145 40.4509975711271))",9,89390ca25cfffff,1.01256165462953,1.96136529622174,0.110090306948559,-0.0663312280225611,-0.570570481318872,-0.765214975352952,1.45175516112187
"POLYGON ((-3.65111872074014 40.4559728061271,-3.65288287105485 40.4547573746455,-3.65241399081926 40.4529058606505,-3.65018107403795 40.4522697956956,-3.6484169803996 40.453485198283,-3.64888574686562 40.4553366947184,-3.65111872074014 40.4559728061271))",9,89390ca25d3ffff,0.938741799634945,1.99945427055335,-0.0510762512034993,-0.0591953776257825,-0.438051972845909,-0.605406697862534,0.946178317561266
"POLYGON ((-3.64712157771398 40.4565520380731,-3.64888574686562 40.4553366947184,-3.6484169803996 40.453485198283,-3.64618415855125 40.4528490627693,-3.64442004608976 40.4540643772352,-3.6448886987859 40.4559158561024,-3.64712157771398 40.4565520380731))",9,89390ca25d7ffff,0.987980489905334,1.90658397761328,-0.0353267247002142,-0.0175204660498186,-0.58410856975416,-0.750906029975294,1.15907295038322
"POLYGON ((-3.65241399081926 40.4529058606505,-3.65417806561625 40.4516903699423,-3.65370916696509 40.4498388431782,-3.65147630727687 40.4492028246778,-3.64971228914729 40.4504182864882,-3.65018107403795 40.4522697956956,-3.65241399081926 40.4529058606505))",9,89390ca25dbffff,0.911142699934276,2.0205508430529,-0.0552886073958465,-0.160723052543623,-0.397921780074901,-0.676268514265713,0.98141602131054
"POLYGON ((-3.67476107523867 40.4266262065288,-3.6765244893173 40.4254099781379,-3.67605510243702 40.4235582970408,-3.6738224151646 40.4229228618411,-3.67205905764068 40.4241390612892,-3.67252833083386 40.4259907248786,-3.67476107523867 40.4266262065288))",9,89390ca2603ffff,0.432825800647515,2.91142310693022,-0.156224145623823,-0.791391955341121,-0.164945857588234,-0.372037551605803,-2.15807226002372
"POLYGON ((-3.670764897824 40.4272068651984,-3.67252833083386 40.4259907248786,-3.67205905764068 40.4241390612892,-3.66982646512448 40.4235035555347,-3.66806308868313 40.4247196669171,-3.66853224818886 40.4265713129903,-3.670764897824 40.4272068651984))",9,89390ca2607ffff,0.42629129985969,2.84232359465592,-0.149446431802824,-0.914906046307486,-0.0931580871295468,-0.444741460496411,-2.14123686882465
"POLYGON ((-3.67605510243702 40.4235582970408,-3.67781844102532 40.4223420095277,-3.67734903579604 40.4204903157624,-3.67511640565591 40.419854927014,-3.67335312361339 40.4210711855807,-3.6738224151646 40.4229228618411,-3.67605510243702 40.4235582970408))",9,89390ca260bffff,0.466208350092404,2.91975848290951,-0.150249600674233,-0.753046913062126,-0.127250379488782,-0.247851437446873,-2.03813730865843
"POLYGON ((-3.67205905764068 40.4241390612892,-3.6738224151646 40.4229228618411,-3.67335312361339 40.4210711855807,-3.67112058821603 40.4204357262806,-3.66935728725166 40.4216518967877,-3.66982646512448 40.4235035555347,-3.67205905764068 40.4241390612892))",9,89390ca260fffff,0.46892156460083,2.89766492112758,-0.151158895056594,-0.889344413358439,-0.0816939770074031,-0.278050686569841,-2.0515047071419
"POLYGON ((-3.67380860754278 40.4555615889924,-3.6755727200022 40.4543456879606,-3.67510317552157 40.4524940815516,-3.67286963235761 40.4518583936841,-3.67110557650072 40.4530742657923,-3.67157500720467 40.4549258546906,-3.67380860754278 40.4555615889924))",9,89390ca249bffff,0.636961102141596,2.4009870039845,-0.196531215137858,-0.652378825944035,0.227147416549763,-0.443990453813635,-1.23980073323092
"POLYGON ((-3.67346695419212 40.4296940442066,-3.67523044376558 40.4284778749475,-3.67476107523867 40.4266262065288,-3.67252833083386 40.4259907248786,-3.670764897824 40.4272068651984,-3.67123415265476 40.4290585161066,-3.67346695419212 40.4296940442066))",9,89390ca2617ffff,0.39775077174037,2.84275361915119,-0.149900423424101,-0.94175796576172,-0.140342644633332,-0.571530910935057,-2.27341503003149
"POLYGON ((-3.67875732847326 40.4260453892221,-3.68052072360247 40.4248290727607,-3.68005122303541 40.4229773741645,-3.67781844102532 40.4223420095277,-3.67605510243702 40.4235582970408,-3.6765244893173 40.4254099781379,-3.67875732847326 40.4260453892221))",9,89390ca261bffff,0.429173702884474,2.96258350024972,-0.0206603379620889,-0.758795097467692,-0.0301251185137406,-0.148970335960767,-2.21953738527525
"POLYGON ((-3.66007137843123 40.425880402342,-3.6618347926529 40.4246644670924,-3.66136584213784 40.422812843398,-3.65913359107991 40.4221771724914,-3.65737023345916 40.4233930788164,-3.65783907029482 40.4252446849716,-3.66007137843123 40.425880402342))",9,89390ca2627ffff,0.843102177853032,2.39995282404991,-0.026266901830543,-0.152738046000249,-0.543191999439055,-0.277003798281162,1.05331846248037
"POLYGON ((-3.66536152674758 40.422232449391,-3.66712484661559 40.421016366944,-3.66665576404972 40.4191647130524,-3.66442347528525 40.4185291591345,-3.66266021199545 40.4197452126479,-3.66312918089132 40.4215968490117,-3.66536152674758 40.422232449391))",9,89390ca262bffff,0.535710668938212,2.8227960429296,-0.118696432891309,-0.527513814387888,-0.081948196749224,-0.195796395083681,-1.47931910891463
"POLYGON ((-3.66676879626596 40.4277873652384,-3.66853224818886 40.4265713129903,-3.66806308868313 40.4247196669171,-3.66583059094169 40.424084090616,-3.66406719560107 40.4253001139322,-3.66453624141903 40.4271517424805,-3.66676879626596 40.4277873652384))",9,89390ca2633ffff,0.51048337117173,2.86393667775113,-0.130112217131181,-0.93895542114807,-0.193927796723858,-0.370604262227344,-1.64735021903143
"POLYGON ((-3.66277277060131 40.4283677066564,-3.66453624141903 40.4271517424805,-3.66406719560107 40.4253001139322,-3.6618347926529 40.4246644670924,-3.66007137843123 40.425880402342,-3.66054031056108 40.4277320133566,-3.66277277060131 40.4283677066564))",9,89390ca2637ffff,0.562641941732413,2.77855654613607,-0.119384633050169,-0.876418617670953,-0.271663857825964,-0.49213485192599,-1.29818297149604
"POLYGON ((-3.66806308868313 40.4247196669171,-3.66982646512448 40.4235035555347,-3.66935728725166 40.4216518967877,-3.66712484661559 40.421016366944,-3.66536152674758 40.422232449391,-3.66583059094169 40.424084090616,-3.66806308868313 40.4247196669171))",9,89390ca263bffff,0.485596716458388,2.82629438051618,-0.127432390573822,-0.951560852962432,-0.0955253420545923,-0.34426147991965,-1.77717092232055
"POLYGON ((-3.67734903579604 40.4204903157624,-3.67911229889853 40.4192739691367,-3.67864287532463 40.4174222627136,-3.67641030231664 40.416786920417,-3.67464709575102 40.4180032380927,-3.67511640565591 40.419854927014,-3.67734903579604 40.4204903157624))",9,89390ca2647ffff,0.480443396092798,2.91698797770253,-0.148142226825296,-0.626427872619861,-0.0459652365468712,-0.0981039722452355,-2.0060551498788
"POLYGON ((-3.68404741939914 40.4223962926528,-3.68581072006163 40.4211798290113,-3.68534108747726 40.4193281002623,-3.68310826790718 40.4186928526413,-3.6813450237629 40.4199092873255,-3.68181454266991 40.4217609985869,-3.68404741939914 40.4223962926528))",9,89390ca2653ffff,0.470293874627391,3.02779308801026,-0.0376118709493293,-0.931772271972873,-0.0222603692360576,0.230576972920365,-1.88439166450726
"POLYGON ((-3.68005122303541 40.4229773741645,-3.68181454266991 40.4217609985869,-3.6813450237629 40.4199092873255,-3.67911229889853 40.4192739691367,-3.67734903579604 40.4204903157624,-3.67781844102532 40.4223420095277,-3.68005122303541 40.4229773741645))",9,89390ca2657ffff,0.448806584113864,2.98299482645903,-0.0194518452095598,-0.600160478507868,-0.0560031638714164,-0.0716608223488864,-2.11590300484478
"POLYGON ((-3.67065139198047 40.4185840548699,-3.67241461747234 40.4173678252476,-3.67194540287844 40.4155161411836,-3.66971307645272 40.4148807042569,-3.66794990751638 40.4160969049365,-3.66841900844965 40.4179485714843,-3.67065139198047 40.4185840548699))",9,89390ca2663ffff,0.505102037486189,2.88593768873892,-0.154009046262223,-0.452472845410238,0.085489329057137,0.0567591462185075,-1.76097975335744
"POLYGON ((-3.61321018120371 40.4125237235386,-3.61497333010083 40.4113086069338,-3.61450584166567 40.4094571408191,-3.61227531795317 40.4088208089476,-3.61051222578717 40.4100358966797,-3.61097960060195 40.4118873451549,-3.61321018120371 40.4125237235386))",9,89390ca2327ffff,1.12606526053686,1.74213970569854,-0.0608006530782341,0.13893914079202,0.0734819599518208,0.537022246638876,1.49946267393532
"POLYGON ((-3.64656812511253 40.4134435931659,-3.64833125628103 40.4122278025197,-3.64786278207966 40.410376203291,-3.64563129034496 40.4097404122754,-3.64386821580166 40.4109561740067,-3.64433657636728 40.4128077556675,-3.64656812511253 40.4134435931659))",9,89390ca22afffff,1.0047679684221,1.92651096280997,-0.0564365857484789,0.0122181157236312,-0.34245517909989,-0.0597688192666188,1.88264038112301
"POLYGON ((-3.65326326473903 40.4153509167086,-3.65502643370191 40.4141350091007,-3.65455775062042 40.4122833873992,-3.65232601221962 40.411647690858,-3.6505628998633 40.4128635695435,-3.65103146930063 40.4147151736915,-3.65326326473903 40.4153509167086))",9,89390ca22bbffff,0.874740846096694,2.18524293133542,-0.109483135975227,-0.121497655022631,-0.236301841022973,-0.0694361008499369,1.35862476682064
"POLYGON ((-3.66654275856306 40.4105418897593,-3.66830579548883 40.409325658922,-3.66783675311345 40.4074739719832,-3.66560478744585 40.4068385334054,-3.66384180707641 40.4080547353004,-3.66431073581765 40.4099064047144,-3.66654275856306 40.4105418897593))",9,89390ca22c3ffff,0.633868494943373,2.66305535180809,-0.223987943135935,-0.43747603980714,-0.211970883137954,-0.176958242436937,-0.910972715243151
"POLYGON ((-3.66254768000698 40.4111225475146,-3.66431073581765 40.4099064047144,-3.66384180707641 40.4080547353004,-3.6616099361584 40.4074192262189,-3.65984693691785 40.4086353400823,-3.6603157520246 40.4104869919629,-3.66254768000698 40.4111225475146))",9,89390ca22c7ffff,0.887220400003344,2.14979328388332,-0.104661288214167,-0.128669764470941,-0.393514280947754,-0.19189880426675,1.55177686783662
"POLYGON ((-3.66783675311345 40.4074739719832,-3.66959971459358 40.4062576820571,-3.66913065385926 40.4044059825002,-3.66689874526933 40.4037705903903,-3.66513584033664 40.4049868513705,-3.66560478744585 40.4068385334054,-3.66783675311345 40.4074739719832))",9,89390ca22cbffff,0.562985394777883,2.74421328424826,-0.232840350193327,-0.392077490021994,-0.0778386180071617,-0.161067674130765,-1.30882958594792
"POLYGON ((-3.66384180707641 40.4080547353004,-3.66560478744585 40.4068385334054,-3.66513584033664 40.4049868513705,-3.66290402648284 40.40435138876,-3.66114110267463 40.4055675617145,-3.6616099361584 40.4074192262189,-3.66384180707641 40.4080547353004))",9,89390ca22cfffff,0.681911259999481,2.55469475048714,-0.210166166123498,-0.379192362538594,-0.30726108010747,-0.199550249064405,-0.565479247614977
"POLYGON ((-3.66924395715643 40.413029025063,-3.67100705063369 40.4118127652815,-3.67053791297876 40.409961073452,-3.66830579548883 40.409325658922,-3.66654275856306 40.4105418897593,-3.66701178257512 40.4123935640697,-3.66924395715643 40.413029025063))",9,89390ca22d3ffff,0.54699710391496,2.78226548702359,-0.107147008183221,-0.513260302140953,0.0776354425884731,-0.0202058895071064,-1.3725323355292
"POLYGON ((-3.66524867019917 40.4136097358087,-3.66701178257512 40.4123935640697,-3.66654275856306 40.4105418897593,-3.66431073581765 40.4099064047144,-3.66254768000698 40.4111225475146,-3.66301659037584 40.4129742042974,-3.66524867019917 40.4136097358087))",9,89390ca22d7ffff,0.609981349775533,2.69804216810967,-0.22922668796302,-0.446689889584338,0.0329721913755727,-0.160751879605084,-0.854245843392593
