WKT,GEOCODE_9,TOTALVIEWS,LEADS,WALK_TRANSPORT_METRO,WALK_TRANSPORT_TRAIN,CAR_TRANSPORT_TRAIN,WALK_TRANSPORT_BUS,AVG_UNITPRICE,MED_UNITPRICE,MED_PRICE,N,STD_TRANSPORT_TRAIN,STD_TRANSPORT_METRO,STD_TRANSPORT_BUS,STD_TRANSPORT_COMMUTING_ALL,STD_TRANSPORT_COMMUTING_RAILWAY,h3_index
"POLYGON ((-3.7585743288753 40.4057694371799,-3.76033713378814 40.4045512705124,-3.75986541875104 40.4026992032723,-3.75763101245297 40.402065320025,-3.75586826379184 40.4032834576297,-3.75633986517647 40.4051355075433,-3.7585743288753 40.4057694371799))","617996778343235583",492.357142857143,6.52380952380952,193.085798040668,3.69187430693496,129.366539460856,11.1453628979723,2418.15345803484,2190.17857142857,178500,"42",0.113779292336925,0.452959327966155,0.62523245444959,0.62523245444959,0.452959327966155,89390cbad7bffff
"POLYGON ((-3.78101608286186 40.3880772621686,-3.78277843249645 40.386858448698,-3.7823061723052 40.3850062495016,-3.78007167608423 40.3843728810523,-3.77830938260154 40.3855916654206,-3.77878152918731 40.3874438473394,-3.78101608286186 40.3880772621686))","617996778354507775",521.454545454545,9.18181818181818,143.201888768779,13.6344154323313,122.196493604349,4.65605949030422,1887.06150998383,1778.47207586934,125950,"22",2.15469120471916,0.14915931709299,-0.100848886764483,0.14915931709299,2.15469120471916,89390cbae27ffff
"POLYGON ((-3.7823061723052 40.3850062495016,-3.78406844638078 40.3837873771311,-3.78359616809292 40.3819351654183,-3.78136172932529 40.3813018433496,-3.77959951139277 40.3825206866142,-3.78007167608423 40.3843728810523,-3.7823061723052 40.3850062495016))","617996778355032063",482.611111111111,6.27777777777778,130.577846058503,10.9103488415997,120.370563824263,3.48696134731113,2182.62963035091,2118.83802816901,135000,"54",1.59552027597684,0.0722771246460933,-0.231658049836169,0.0722771246460933,1.59552027597684,89390cbae2fffff
"POLYGON ((-3.79158970573534 40.3807636468489,-3.79335186537894 40.3795445395974,-3.79287934182548 40.377692280861,-3.79064477221428 40.3770591466294,-3.78888266867715 40.3782782247605,-3.78935507864415 40.3801304662425,-3.79158970573534 40.3807636468489))","617996778358439935",781,8,51.3467801533253,2.71451225410788,120.024414078527,0.90483741803596,2119.77848101266,2119.77848101266,334925,"2",-0.0868444547683339,-0.410251190291923,-0.520569183739026,-0.410251190291923,-0.0868444547683339,89390cbae63ffff
"POLYGON ((-3.88868251129485 40.3549499678565,-3.89044391601454 40.3537286020471,-3.88996870868274 40.3518758992128,-3.88773221016977 40.3512445792309,-3.88597086120203 40.3524659157806,-3.88644595499467 40.3543186015709,-3.88868251129485 40.3549499678565))","617996778385702911",986,4,0,0,121.005112406173,0,3413.46153846154,3413.46153846154,355000,"1",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb003ffff
"POLYGON ((-3.88068662329299 40.3561296321322,-3.88244806776117 40.3549084422338,-3.88197308750824 40.3530557734961,-3.87973677632665 40.352424311717,-3.8779753876382 40.3536454723665,-3.87845025435095 40.3554981240429,-3.88068662329299 40.3561296321322))","617996778388848639",34.6666666666667,0.666666666666667,0,0,118.502777734548,0,2113.81578947368,1989.47368421053,189000,"3",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb033ffff
"POLYGON ((-3.89410655293165 40.3599180120926,-3.8958680691401 40.3586965877581,-3.89539267039516 40.3568438756456,-3.89315586899743 40.3562126048989,-3.89139440853083 40.3574339999699,-3.89186969371946 40.35928669505,-3.89410655293165 40.3599180120926))","617996778394615807",589.857142857143,8,0,0,121.005112406173,0,1977.77777777778,1988.88888888889,179000,"7",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb08bffff
"POLYGON ((-3.88211158827156 40.3616875933926,-3.88387316415889 40.3604664329584,-3.88339810608444 40.3586137719691,-3.88116158567991 40.3579822884715,-3.87940006557615 40.3592034196587,-3.87987501009272 40.3610560635895,-3.88211158827156 40.3616875933926))","617996778396188671",193.5,2,0,0,121.048154306902,0,2090.82998661312,2090.82998661312,180500,"2",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb0a3ffff
"POLYGON ((-3.88610983603421 40.3610978918493,-3.88787139204676 40.3598766434476,-3.88739622041497 40.3580239654086,-3.88515960632733 40.35739255282,-3.88339810608444 40.3586137719691,-3.88387316415889 40.3604664329584,-3.88610983603421 40.3610978918493))","617996778397761535",269.75,2.5,0,0,121.349652652891,0,2000.43859649123,2211.11111111111,199000,"4",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb0bbffff
"POLYGON ((-3.89939100597101 40.3562535924286,-3.90115242658855 40.3550320214386,-3.90067689646294 40.3531792799082,-3.89844005926583 40.3525481263876,-3.89667869436739 40.3537696681053,-3.89715411094631 40.3556223926148,-3.89939100597101 40.3562535924286))","617996778398285823",319,5.6,0,0,115.120552235981,0,2819.46144430845,2779.06976744186,239000,"5",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb0c3ffff
"POLYGON ((-3.89539267039516 40.3568438756456,-3.89715411094631 40.3556223926148,-3.89667869436739 40.3537696681053,-3.89444195078388 40.3531384436551,-3.89268056596572 40.354359897419,-3.89315586899743 40.3562126048989,-3.89539267039516 40.3568438756456))","617996778398547967",583.25,23,0,0,119.906285760249,0,2739.40677966102,2800,285000,"4",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb0c7ffff
"POLYGON ((-3.90067689646294 40.3531792799082,-3.90243824142346 40.3519576502376,-3.90196269347731 40.3501048963234,-3.89972591410754 40.3494737890968,-3.89796462485725 40.3506953894915,-3.89844005926583 40.3525481263876,-3.90067689646294 40.3531792799082))","617996778398810111",141.888888888889,1.77777777777778,0,0,112.72611443691,0,2775.13368983957,2677.27272727273,294500,"9",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb0cbffff
"POLYGON ((-3.90210356474594 40.3587374967274,-3.90386504107752 40.3575158964631,-3.90338941522151 40.3556631503117,-3.90115242658855 40.3550320214386,-3.89939100597101 40.3562535924286,-3.89986651827176 40.3581063215649,-3.90210356474594 40.3587374967274))","617996778399334399",226.102272727273,1.80681818181818,0,0,116.887128025263,0,2568.92970310975,2537.69841269841,270000,"88",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb0d3ffff
"POLYGON ((-3.86611933598896 40.3640448108351,-3.86788099119345 40.3628240022774,-3.86740638735354 40.3609714095738,-3.86517024186839 40.3603396425197,-3.86340864250303 40.3615604218519,-3.86388313278306 40.3634129974625,-3.86611933598896 40.3640448108351))","617996778411393023",172.6,1.4,0,0,126.048814113144,0,2049.27648578811,2069.76744186047,179000,"5",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb18bffff
"POLYGON ((-3.87140420617382 40.3603822384537,-3.87316576594477 40.3591612831927,-3.87269103065692 40.3573086609902,-3.87045484914781 40.3566770111292,-3.86869334519324 40.3578979371559,-3.86916796693079 40.3597505422768,-3.87140420617382 40.3603822384537))","617996778415063039",139.555555555556,1.66666666666667,0,0,124.062452991668,0,1985.57504873294,1988.88888888889,179000,"9",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb1c3ffff
"POLYGON ((-3.87269103065692 40.3573086609902,-3.87445251480085 40.3560876470057,-3.87397776162883 40.3542350123992,-3.87174163785339 40.3536034088547,-3.86998020951697 40.3548243936013,-3.87045484914781 40.3566770111292,-3.87269103065692 40.3573086609902))","617996778415587327",208.263157894737,3.68421052631579,1.72141595285012,0,116.507422495408,0,2700.29256716967,2515.38461538462,379000,"19",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb1cbffff
"POLYGON ((-3.87411531430289 40.3628665198455,-3.87587692988518 40.3616455353481,-3.87540209892699 40.3597929084844,-3.87316576594477 40.3591612831927,-3.87140420617382 40.3603822384537,-3.87187892357312 40.3622348482417,-3.87411531430289 40.3628665198455))","617996778416111615",460.5,7.5,0,0,124.170433239882,0,1815.78947368421,1815.78947368421,172500,"2",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb1d3ffff
"POLYGON ((-3.87011728817064 40.3634557447696,-3.87187892357312 40.3622348482417,-3.87140420617382 40.3603822384537,-3.86916796693079 40.3597505422768,-3.86740638735354 40.3609714095738,-3.86788099119345 40.3628240022774,-3.87011728817064 40.3634557447696))","617996778416373759",96.6521739130435,0.652173913043478,0,0,125.675915411972,0.860707976425058,1849.15953329378,1845.67901234568,169000,"23",-0.644054158589951,-0.722960290211499,-0.525506780602506,-0.525506780602506,-0.644054158589951,89390cbb1d7ffff
"POLYGON ((-3.88697895342311 40.3321272073965,-3.88873981285236 40.3309056360636,-3.88826480329452 40.3290528855488,-3.88602904777481 40.3284217234127,-3.88426824406839 40.3296432654739,-3.88474314015822 40.3314959989419,-3.88697895342311 40.3321272073965))","617996778421354495",317.9,3.5,0,7.20135759723833,109.245534122134,3.53109078892203,1711.66322898785,1746.60194174757,169000,"10",0.834173220121766,-0.722960290211499,-0.226720452972689,-0.226720452972689,0.834173220121766,89390cbb223ffff
"POLYGON ((-3.88826480329452 40.3290528855488,-3.89002558713356 40.3278312555855,-3.88955055973956 40.3259784927624,-3.8873148619648 40.3253473769453,-3.88555413383973 40.3265689776333,-3.88602904777481 40.3284217234127,-3.88826480329452 40.3290528855488))","617996778421878783",395.333333333333,6.33333333333333,0,7.20135759723833,109.350021233703,3.53109078892203,1610.60072267389,1449.44444444444,130450,"3",0.834173220121766,-0.722960290211499,-0.226720452972689,-0.226720452972689,0.834173220121766,89390cbb22bffff
"POLYGON ((-3.88426824406839 40.3296432654739,-3.88602904777481 40.3284217234127,-3.88555413383973 40.3265689776333,-3.88331852965702 40.3259377909665,-3.88155778167845 40.3271593037579,-3.88203258215409 40.3290120324848,-3.88426824406839 40.3296432654739))","617996778422140927",286.22,3.96,1.72141595285012,6.93501335837813,109.88667766159,3.52756043359316,1722.38784514,1709.36974789916,136500,"50",0.779500564205294,-0.71247662538197,-0.227115460721767,-0.227115460721767,0.779500564205294,89390cbb22fffff
"POLYGON ((-3.88840400637183 40.3376854143716,-3.89016499712246 40.3364638724086,-3.88968990976427 40.3346111294977,-3.88745394514047 40.3339799455926,-3.88569301011644 40.3352014582855,-3.88616798398899 40.3370541841525,-3.88840400637183 40.3376854143716))","617996778430529535",106.582417582418,0.791208791208791,0,7.20135759723833,109.744922145753,3.48696134731113,1890.05686161958,1946.71052631579,139000,"91",0.834173220121766,-0.722960290211499,-0.231658049836169,-0.231658049836169,0.834173220121766,89390cbb2afffff
"POLYGON ((-3.86970614944031 40.3375611856926,-3.87146716379056 40.3363400246614,-3.87099262598466 40.3344873547156,-3.86875718730699 40.3338558628843,-3.86699622874392 40.335076994669,-3.8674706530707 40.3369296475305,-3.86970614944031 40.3375611856926))","617996778436034559",253.428571428571,2,1.80967483607192,7.28509135075243,111.794896532229,4.19227420711897,2077.66075700872,2043.95604395604,186000,"7",0.851361302409793,-0.711939116392121,-0.15274133488959,-0.15274133488959,0.851361302409793,89390cbb303ffff
"POLYGON ((-3.86570961893431 40.3381507206446,-3.8674706530707 40.3369296475305,-3.86699622874392 40.335076994669,-3.86476088375973 40.3344454320133,-3.8629999054244 40.3356664758863,-3.86347421627156 40.337519111655,-3.86570961893431 40.3381507206446))","617996778436296703",377.425,6.225,3.66059269620457,7.7538976346263,113.596888926222,3.61536048990143,1927.7831970989,1890,189000,"40",0.947593474576915,-0.700666766765936,-0.217291604656161,-0.217291604656161,0.947593474576915,89390cbb307ffff
"POLYGON ((-3.87099262598466 40.3344873547156,-3.87275356475729 40.3332661350198,-3.87227900907457 40.3314134527438,-3.87004362808862 40.3307820072438,-3.8682827450943 40.3320031976895,-3.86875718730699 40.3338558628843,-3.87099262598466 40.3344873547156))","617996778436558847",383.288888888889,4.83333333333333,1.80967483607192,7.091458421346,111.846433179164,4.0313723800004,1685.33649840002,1698.87460443038,217725,"90",0.811614144487999,-0.711939116392121,-0.170744471297112,-0.170744471297112,0.811614144487999,89390cbb30bffff
"POLYGON ((-3.86699622874392 40.335076994669,-3.86875718730699 40.3338558628843,-3.8682827450943 40.3320031976895,-3.86604745778847 40.3313716813684,-3.8642865550176 40.3325927839086,-3.86476088375973 40.3344454320133,-3.86699622874392 40.335076994669))","617996778436820991",238.903225806452,2.54838709677419,2.00402825010338,6.84841570980371,111.981350730403,4.1373225510127,1667.84556364126,1697.84172661871,224640,"62",0.76172460830722,-0.710755476814594,-0.158889817964126,-0.158889817964126,0.76172460830722,89390cbb30fffff
"POLYGON ((-3.86841957943263 40.3406349456547,-3.87018066936505 40.3394138432977,-3.86970614944031 40.3375611856926,-3.8674706530707 40.3369296475305,-3.86570961893431 40.3381507206446,-3.86618402537085 40.3400033611626,-3.86841957943263 40.3406349456547))","617996778437345279",413.764705882353,4.58823529411765,2.41723340766608,7.21759926358282,115.096459999661,3.57748279538679,2039.03838426108,2000,185900,"17",0.837507157583159,-0.708238999393464,-0.221529700104555,-0.221529700104555,0.837507157583159,89390cbb317ffff
"POLYGON ((-3.87370275384837 40.3369714919879,-3.87546374839432 40.3357502430402,-3.87498909710979 40.3338975560189,-3.87275356475729 40.3332661350198,-3.87099262598466 40.3344873547156,-3.87146716379056 40.3363400246614,-3.87370275384837 40.3369714919879))","617996778437607423",170.944444444444,2.22222222222222,1.79496502220162,6.37252193163901,111.846433179164,2.52108495272689,1837.11035145052,1791.66666666667,212450,"18",0.664037581556682,-0.712028701223763,-0.339728944964611,-0.339728944964611,0.664037581556682,89390cbb31bffff
"POLYGON ((-3.85500748069638 40.3368449621419,-3.85676849852174 40.3356240940944,-3.85629439672217 40.3337714801955,-3.85405939056866 40.3331397514589,-3.8522984285771 40.334360590278,-3.85277241690463 40.336213187061,-3.85500748069638 40.3368449621419))","617996778438393855",326.518518518519,5.14814814814815,4.30353988212529,5.34076562499395,114.771765810754,3.53109078892203,2177.01989705837,2145.83333333333,269000,"27",0.452248290433839,-0.696751128137677,-0.226720452972689,-0.226720452972689,0.452248290433839,89390cbb327ffff
"POLYGON ((-3.86029043888129 40.3331822114081,-3.86205136141053 40.3319611967743,-3.86157712823971 40.3301085534394,-3.85934208600146 40.3294769418416,-3.8575812192833 40.3306979272382,-3.85805533899166 40.3325505534687,-3.86029043888129 40.3331822114081))","617996778438655999",240.98,2.82,8.25130085506022,7.23940677421836,114.545868612615,4.08642471305548,1575.18930390352,1529.26829268293,189900,"50",0.841983599538405,-0.67270870957009,-0.164584723584536,-0.164584723584536,0.841983599538405,89390cbb32bffff
"POLYGON ((-3.85629439672217 40.3337714801955,-3.85805533899166 40.3325505534687,-3.8575812192833 40.3306979272382,-3.85534627076776 40.3300662448463,-3.85358538432324 40.3312871423413,-3.85405939056866 40.3331397514589,-3.85629439672217 40.3337714801955))","617996778438918143",314.210526315789,4.10526315789474,11.674704968093,6.81298932254633,115.248540738572,4.4537344929778,1691.1114925963,1703.0612244898,167000,"19",0.754452610650447,-0.651859697895925,-0.123486818171159,-0.123486818171159,0.754452610650447,89390cbb32fffff
"POLYGON ((-3.8617131623672 40.3387400968512,-3.86347421627156 40.337519111655,-3.8629999054244 40.3356664758863,-3.86076465415238 40.3350348424143,-3.85900365606294 40.3362557983749,-3.85947785342998 40.338108417042,-3.8617131623672 40.3387400968512))","617996778439180287",434,7.66666666666667,3.9107774606599,7.99719281190525,114.407379506226,3.54655479107695,2030.55555555556,2066.66666666667,215000,"3",0.997534834564396,-0.699143106425934,-0.224990202016644,-0.224990202016644,0.997534834564396,89390cbb333ffff
"POLYGON ((-3.85771677977581 40.3393293143197,-3.85947785342998 40.338108417042,-3.85900365606294 40.3362557983749,-3.85676849852174 40.3356240940944,-3.85500748069638 40.3368449621419,-3.8554815645828 40.3386975636989,-3.85771677977581 40.3393293143197))","617996778439442431",305.878571428571,4.31428571428571,7.20377666737206,6.31134146318016,116.748111812011,3.561035767158,2322.05576542681,2272.72727272727,285000,"140",0.651479026826257,-0.679088278939344,-0.223369940815327,-0.223369940815327,0.651479026826257,89390cbb337ffff
"POLYGON ((-3.8629999054244 40.3356664758863,-3.86476088375973 40.3344454320133,-3.8642865550176 40.3325927839086,-3.86205136141053 40.3319611967743,-3.86029043888129 40.3331822114081,-3.86076465415238 40.3350348424143,-3.8629999054244 40.3356664758863))","617996778439704575",416.047619047619,5.80952380952381,3.68497707557831,7.45138718007828,113.492401814652,4.30113365637499,1596.17233275349,1575,215100,"21",0.885496955938415,-0.700518262472127,-0.140561165470136,-0.140561165470136,0.885496955938415,89390cbb33bffff
"POLYGON ((-3.87627534692156 40.3308235490641,-3.87803619030826 40.3296021828092,-3.87756150329258 40.3277494711434,-3.87532608635002 40.3271181428012,-3.87356529871893 40.3283394797971,-3.87403987227416 40.3301921743931,-3.87627534692156 40.3308235490641))","617996778440228863",400.818181818182,8.84090909090909,1.72141595285012,7.38420154638168,111.309776751277,3.60474241646505,1562.01004166915,1540.45454545455,175250,"44",0.871705717016396,-0.71247662538197,-0.218479649738579,-0.218479649738579,0.871705717016396,89390cbb343ffff
"POLYGON ((-3.87756150329258 40.3277494711434,-3.87932227110649 40.3265280462494,-3.87884756623171 40.3246753222768,-3.87661220699378 40.324044040264,-3.87485149492664 40.3252654358954,-3.87532608635002 40.3271181428012,-3.87756150329258 40.3277494711434))","617996778440753151",434,10,1.72141595285012,7.33148335721719,109.491683549883,3.61934967214384,1825.21739130435,1825.21739130435,209900,"1",0.860884219885224,-0.71247662538197,-0.216845259245729,-0.216845259245729,0.860884219885224,89390cbb34bffff
"POLYGON ((-3.87356529871893 40.3283394797971,-3.87532608635002 40.3271181428012,-3.87485149492664 40.3252654358954,-3.87261622932339 40.32463408306,-3.87085549745294 40.3258553907988,-3.87132997542445 40.327708080629,-3.87356529871893 40.3283394797971))","617996778441015295",581,12.2222222222222,1.72141595285012,7.37272069629697,110.762535149339,4.04312388963476,1841.42951251647,1850,198900,"9",0.869349035418941,-0.71247662538197,-0.169429607229187,-0.169429607229187,0.869349035418941,89390cbb34fffff
"POLYGON ((-3.87898564208248 40.3333075985717,-3.88074654121975 40.3320862030559,-3.88027175859845 40.3302334866432,-3.87803619030826 40.3296021828092,-3.87627534692156 40.3308235490641,-3.87675001607384 40.3326762484128,-3.87898564208248 40.3333075985717))","617996778441277439",900.48275862069,10.5172413793103,1.72141595285012,7.42426737014669,110.504792109448,3.62161223699769,2117.20485184298,2083.5652173913,217872,"29",0.879930054836087,-0.71247662538197,-0.216592103241076,-0.216592103241076,0.879930054836087,89390cbb353ffff
"POLYGON ((-3.87498909710979 40.3338975560189,-3.87675001607384 40.3326762484128,-3.87627534692156 40.3308235490641,-3.87403987227416 40.3301921743931,-3.87227900907457 40.3314134527438,-3.87275356475729 40.3332661350198,-3.87498909710979 40.3338975560189))","617996778441539583",414,7,1.72141595285012,7.42426737014669,110.504792109448,3.62161223699769,1694.19805553914,1666.66666666667,182400,"5",0.879930054836087,-0.71247662538197,-0.216592103241076,-0.216592103241076,0.879930054836087,89390cbb357ffff
"POLYGON ((-3.88027175859845 40.3302334866432,-3.88203258215409 40.3290120324848,-3.88155778167845 40.3271593037579,-3.87932227110649 40.3265280462494,-3.87756150329258 40.3277494711434,-3.87803619030826 40.3296021828092,-3.88027175859845 40.3302334866432))","617996778441801727",345,8,1.72141595285012,4.57057909664455,110.423417465136,3.62161223699769,2814.33566433566,2814.33566433566,169250,"2",0.294151598588176,-0.71247662538197,-0.216592103241076,-0.216592103241076,0.294151598588176,89390cbb35bffff
"POLYGON ((-3.86557311115567 40.3295190209378,-3.86733393836661 40.3282978597402,-3.86685957384751 40.3264451869941,-3.86462449556968 40.3258136925373,-3.86286372414712 40.3270348244887,-3.86333797521335 40.328887480142,-3.86557311115567 40.3295190209378))","617996778442326015",294.467889908257,5.44954128440367,2.58352237450913,3.77485828708303,111.363319658205,2.93918927412595,1642.0620374026,1598.21428571429,118000,"109",0.130813468156272,-0.707226276239397,-0.292947691665511,-0.292947691665511,0.130813468156272,89390cbb363ffff
"POLYGON ((-3.86157712823971 40.3301085534394,-3.86333797521335 40.328887480142,-3.86286372414712 40.3270348244887,-3.86062873956001 40.3264032592331,-3.85886794838861 40.3276243032897,-3.85934208600146 40.3294769418416,-3.86157712823971 40.3301085534394))","617996778442588159",341.44,5.24,7.12767334526915,5.93305169790405,113.142698956398,3.75406020998175,1603.3566915183,1637.79527559055,134900,"150",0.573827239567139,-0.679551758855409,-0.201772638681642,-0.201772638681642,0.573827239567139,89390cbb367ffff
"POLYGON ((-3.86685957384751 40.3264451869941,-3.8686203255031 40.3252239671487,-3.86814594310199 40.3233712820974,-3.86591092248845 40.3227398339803,-3.8641502266124 40.3239610245759,-3.86462449556968 40.3258136925373,-3.86685957384751 40.3264451869941))","617996778442850303",204.937984496124,2.49612403100775,2.36861497388291,7.37878725917402,110.029093422037,3.9480800369821,2063.05958478956,2050.63291139241,157260,"129",0.870594322744067,-0.708535092480946,-0.180063964058095,-0.180063964058095,0.870594322744067,89390cbb36bffff
"POLYGON ((-3.86286372414712 40.3270348244887,-3.86462449556968 40.3258136925373,-3.8641502266124 40.3239610245759,-3.86191529967619 40.3233295056633,-3.86015458404702 40.3245506083703,-3.86062873956001 40.3264032592331,-3.86286372414712 40.3270348244887))","617996778443112447",253.956140350877,4.19298245614035,3.93358645366189,7.26292938078566,113.015949682974,4.05550636045416,1513.80439727554,1467.46031746032,110000,"114",0.846812100356053,-0.699004196456304,-0.168044145577098,-0.168044145577098,0.846812100356053,89390cbb36fffff
"POLYGON ((-3.8682827450943 40.3320031976895,-3.87004362808862 40.3307820072438,-3.86956916799436 40.3289293297261,-3.86733393836661 40.3282978597402,-3.86557311115567 40.3295190209378,-3.86604745778847 40.3313716813684,-3.8682827450943 40.3320031976895))","617996778443374591",244.597222222222,4.25,1.80967483607192,6.91384254538333,111.229155551234,3.52389810667069,1663.2268296459,1654.17592700901,191500,"72",0.775154817590726,-0.711939116392121,-0.227525234633817,-0.227525234633817,0.775154817590726,89390cbb373ffff
"POLYGON ((-3.8642865550176 40.3325927839086,-3.86604745778847 40.3313716813684,-3.86557311115567 40.3295190209378,-3.86333797521335 40.328887480142,-3.86157712823971 40.3301085534394,-3.86205136141053 40.3319611967743,-3.8642865550176 40.3325927839086))","617996778443636735",258.08658008658,2.18614718614719,2.66293079538507,3.7946167120781,112.599881174058,3.45230414818716,2102.40378558695,2126.59574468085,258400,"231",0.134869292963407,-0.706742667807788,-0.23553580743846,-0.23553580743846,0.134869292963407,89390cbb377ffff
"POLYGON ((-3.86956916799436 40.3289293297261,-3.87132997542445 40.327708080629,-3.87085549745294 40.3258553907988,-3.8686203255031 40.3252239671487,-3.86685957384751 40.3264451869941,-3.86733393836661 40.3282978597402,-3.86956916799436 40.3289293297261))","617996778443898879",334.182926829268,5.79268292682927,1.78707195134438,7.30147470767615,109.141558946485,4.43110312266353,1641.2354308792,1635.45454545455,167000,"82",0.854724324788954,-0.712076771133424,-0.126019018421171,-0.126019018421171,0.854724324788954,89390cbb37bffff
"POLYGON ((-3.86442291565658 40.3412243755963,-3.86618402537085 40.3400033611626,-3.86570961893431 40.3381507206446,-3.86347421627156 40.337519111655,-3.8617131623672 40.3387400968512,-3.86218745531504 40.3405927202734,-3.86442291565658 40.3412243755963))","617996778447044607",542.375,10,4.43819077181185,7.96701899588003,115.096459999661,3.53109078892203,2022.51433241261,2013.7482419128,166500,"8",0.991341035636011,-0.695931085315293,-0.226720452972689,-0.226720452972689,0.991341035636011,89390cbb3abffff
"POLYGON ((-3.91424196221736 40.365598431228,-3.91600358565325 40.3643766551493,-3.91552755894561 40.3625238782246,-3.91329002238187 40.3618928943667,-3.91152845463093 40.36311464116,-3.91200436775814 40.3649674010955,-3.91424196221736 40.365598431228))","617996778457006079",297.307692307692,3.84615384615385,0,0,118.079028317373,0,3217.98177902019,3142.85714285714,270000,"13",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb443ffff
"POLYGON ((-3.91152845463093 40.36311464116,-3.91329002238187 40.3618928943667,-3.9128140914532 40.3600401220177,-3.91057670634482 40.359409113456,-3.90881519428389 40.3606308309658,-3.90929101164069 40.3624835863198,-3.91152845463093 40.36311464116))","617996778457792511",634.333333333333,11.3333333333333,0,0,118.452935456637,0,3273.29664570231,3349.05660377358,355000,"3",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb44fffff
"POLYGON ((-3.91695571706482 40.3680822011416,-3.91871739618058 40.3668603957756,-3.91824127368062 40.3650076142883,-3.91600358565325 40.3643766551493,-3.91424196221736 40.365598431228,-3.91471797112833 40.3674511957319,-3.91695571706482 40.3680822011416))","617996778458054655",302,6,0,0,117.840377098832,0,2875.17857142857,2875.17857142857,201262.5,"1",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb453ffff
"POLYGON ((-3.91295627199117 40.3686729131123,-3.91471797112833 40.3674511957319,-3.91424196221736 40.365598431228,-3.91200436775814 40.3649674010955,-3.91024272431479 40.3661890891941,-3.9107186196362 40.3680418367059,-3.91295627199117 40.3686729131123))","617996778458316799",292.333333333333,4,0,0,117.533942868502,0,3142.85714285714,3142.85714285714,220000,"3",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb457ffff
"POLYGON ((-3.90353046677833 40.364295690167,-3.90529207449819 40.3630741193238,-3.90481637071379 40.3612213809734,-3.90257917278184 40.3605902304774,-3.90081762077983 40.3618117720479,-3.90129321099128 40.363664493386,-3.90353046677833 40.364295690167))","617996778459103231",320.125,2.5,0,0,118.46806878586,0,2726.95040101874,3062.5,478750,"8",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb463ffff
"POLYGON ((-3.90481637071379 40.3612213809734,-3.90657790275436 40.3599997514329,-3.90610218115463 40.3581470006736,-3.90386504107752 40.3575158964631,-3.90210356474594 40.3587374967274,-3.90257917278184 40.3605902304774,-3.90481637071379 40.3612213809734))","617996778459627519",212.243243243243,2.04054054054054,0,0,118.46806878586,0,2931.00387958573,2655.76625386997,225000,"74",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb46bffff
"POLYGON ((-3.90081762077983 40.3618117720479,-3.90257917278184 40.3605902304774,-3.90210356474594 40.3587374967274,-3.89986651827176 40.3581063215649,-3.89810502199265 40.3593278338647,-3.89858051646417 40.3611805505966,-3.90081762077983 40.3618117720479))","617996778459889663",207,2.25,0,0,119.500287609406,0,2676.61350231867,2650,265000,"8",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb46fffff
"POLYGON ((-3.90467517221545 40.3525887328206,-3.90643649721989 40.3513670151976,-3.90596083573665 40.3495142442741,-3.9037239627854 40.3488832079818,-3.90196269347731 40.3501048963234,-3.90243824142346 40.3519576502376,-3.90467517221545 40.3525887328206))","617996778489774079",161.941176470588,2,0,0,113.400428108412,0,3327.01857297669,3464.70588235294,294500,"17",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390cbb637ffff
